1.000000119,0,0.88975811,0.899369955,0.857051134,0.870009065,0.816472292,0.788712144,0.751525879,0.807282984,0,0.831981421,0.835841179,0.782732964,0.757952571,0.775591612,0.776162267,0,0.794918358,0.705003917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.934039056,0.872359276,0.80825597,0.822870672,0.788167894,0.820052743,0.903319538,0,0.847501934,0.830225348,0.801649094,0.792982817,0.828641951,0.837721825,0,0.835873783,0.800752103
0,0,0,1,0.930120766,0.844099998,0.877830863,0.853000343,0.854481637,0.876155972,0,0.877309084,0.870663822,0.847998381,0.832233667,0.847755909,0.877034068,0,0.861962795,0.79747653
0,0,0,0,0.999999881,0.900242746,0.767551482,0.726225078,0.715189517,0.820845723,0,0.762711704,0.761522472,0.765143573,0.724112749,0.773677349,0.76264298,0,0.761975646,0.748494506
0,0,0,0,0,1.000000119,0.710705578,0.670964479,0.618288636,0.732376575,0,0.718882084,0.739591956,0.689917624,0.672534823,0.717382789,0.718299866,0,0.694630444,0.650148451
0,0,0,0,0,0,1.000000119,0.981567085,0.950708926,0.828502417,0,0.889665961,0.870652795,0.800698876,0.866384149,0.798020363,0.850102663,0,0.858506262,0.712118447
0,0,0,0,0,0,0,1,0.948155284,0.78289485,0,0.873327374,0.862273574,0.761898041,0.84541291,0.76113379,0.838958979,0,0.837358475,0.670231879
0,0,0,0,0,0,0,0,1,0.859822392,0,0.907514572,0.827010274,0.804997325,0.881528258,0.816267967,0.884660602,0,0.861794472,0.74971211
0,0,0,0,0,0,0,0,0,1,0,0.86418587,0.79207015,0.768591642,0.803762913,0.810083866,0.840133905,0,0.827806473,0.789236665
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0.884734511,0.85291487,0.882940233,0.848180652,0.881326318,0,0.906456769,0.780021608
0,0,0,0,0,0,0,0,0,0,0,0,1,0.791765094,0.803709388,0.77258718,0.852600694,0,0.863203883,0.749460101
0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000119,0.936850548,0.926154494,0.850562811,0,0.901447713,0.831361413
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999881,0.930827141,0.885807037,0,0.913195491,0.791806698
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000119,0.894316077,0,0.894147217,0.831060529
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.871203244,0.810566843
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.814080358
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
