1.000000000000000000e+00,0.000000000000000000e+00,8.020929098129272461e-01,8.186491727828979492e-01,8.158534765243530273e-01,7.880031466484069824e-01,7.545759677886962891e-01,7.559744119644165039e-01,7.845128774642944336e-01,8.392036557197570801e-01,0.000000000000000000e+00,7.753698825836181641e-01,8.089287281036376953e-01,6.869381666183471680e-01,7.264190912246704102e-01,6.605250835418701172e-01,8.517760038375854492e-01,0.000000000000000000e+00,6.777958869934082031e-01,7.453088760375976562e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.232624769210815430e-01,8.809401392936706543e-01,8.524693250656127930e-01,9.051275253295898438e-01,9.330702424049377441e-01,8.808031678199768066e-01,8.606033325195312500e-01,0.000000000000000000e+00,9.214927554130554199e-01,9.077212810516357422e-01,8.776093721389770508e-01,7.670537829399108887e-01,8.135414123535156250e-01,8.848763108253479004e-01,0.000000000000000000e+00,8.941505551338195801e-01,7.924429774284362793e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999403953552246e-01,9.857318997383117676e-01,8.906538486480712891e-01,9.250316023826599121e-01,9.319330453872680664e-01,8.575034141540527344e-01,9.014941453933715820e-01,0.000000000000000000e+00,9.315598011016845703e-01,9.217382073402404785e-01,8.627491593360900879e-01,7.996677160263061523e-01,7.492868900299072266e-01,8.688385486602783203e-01,0.000000000000000000e+00,8.476456403732299805e-01,7.329570055007934570e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.743828535079956055e-01,9.042087793350219727e-01,9.031877517700195312e-01,8.431645035743713379e-01,9.104878902435302734e-01,0.000000000000000000e+00,9.105600118637084961e-01,8.876532912254333496e-01,8.179019689559936523e-01,8.097052574157714844e-01,7.052006125450134277e-01,8.544547557830810547e-01,0.000000000000000000e+00,8.047626018524169922e-01,7.211042642593383789e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000119209289551e+00,8.689345717430114746e-01,8.524332046508789062e-01,8.277726173400878906e-01,8.584477901458740234e-01,0.000000000000000000e+00,9.103684425354003906e-01,8.709828853607177734e-01,8.192716836929321289e-01,7.807112932205200195e-01,7.436820268630981445e-01,7.840230464935302734e-01,0.000000000000000000e+00,7.574416995048522949e-01,6.690843105316162109e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000119209289551e+00,9.489011168479919434e-01,9.096762537956237793e-01,8.667072057723999023e-01,0.000000000000000000e+00,9.120156764984130859e-01,8.804866671562194824e-01,7.988291978836059570e-01,8.111301064491271973e-01,7.635184526443481445e-01,8.514394760131835938e-01,0.000000000000000000e+00,8.493885993957519531e-01,7.906705141067504883e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000238418579102e+00,9.051008224487304688e-01,8.850697875022888184e-01,0.000000000000000000e+00,9.264975786209106445e-01,8.992929458618164062e-01,8.517242074012756348e-01,8.013044595718383789e-01,7.651747465133666992e-01,8.959509134292602539e-01,0.000000000000000000e+00,8.809870481491088867e-01,7.763352990150451660e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000119209289551e+00,8.814721107482910156e-01,0.000000000000000000e+00,8.616158366203308105e-01,8.928484916687011719e-01,7.865116000175476074e-01,8.186769485473632812e-01,7.943751811981201172e-01,9.043664336204528809e-01,0.000000000000000000e+00,8.220970630645751953e-01,8.145065307617187500e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.457601308822631836e-01,8.704760074615478516e-01,7.981277704238891602e-01,8.409575223922729492e-01,7.238681316375732422e-01,8.706458806991577148e-01,0.000000000000000000e+00,7.852532267570495605e-01,7.877662181854248047e-01
